,InchiKey,ClassyFire compound kingdom,SMILES,both same,SMILES with metal ions removed,Status,Dataset
1204,PJLVTVAIERNDEQ-BTJKTKAUSA-N,Organic compounds,Clc1ccc(c(c1)c1nc(N)nc(n1)N)Cl.OC(=O)/C=C\C(=O)O,True,Clc1ccc(c(c1)c1nc(N)nc(n1)N)Cl.OC(=O)/C=C\C(=O)O,0,CPDB
1205,PJVVBVYEMMJZCY-UHFFFAOYSA-N,Organic compounds,Cc1ccc2c(c1)ccc1c2ccc2c1cccc2,True,Cc1ccc2c(c1)ccc1c2ccc2c1cccc2,0,IARC
1206,PKTSCJXWLVREKX-UHFFFAOYSA-N,Organic compounds,CN(N=O)CCCC,True,CN(N=O)CCCC,1,CCRIS
1207,PLAZTCDQAHEYBI-UHFFFAOYSA-N,Organic compounds,[O-][N+](=O)c1ccccc1C,True,[O-][N+](=O)c1ccccc1C,1,CCRIS
1208,PLAZXGNBGZYJSA-UHFFFAOYSA-N,Organic compounds,CCn1c2ccccc2c2c1cccc2,True,CCn1c2ccccc2c2c1cccc2,0,CCRIS
1209,PLHJDBGFXBMTGZ-WEVVVXLNSA-N,Organic compounds,O=C1OCCN1/N=C/c1ccc(o1)[N+](=O)[O-],True,O=C1OCCN1/N=C/c1ccc(o1)[N+](=O)[O-],0,IARC
1210,PLUBXMRUUVWRLT-UHFFFAOYSA-N,Organic compounds,CCOS(=O)(=O)C,True,CCOS(=O)(=O)C,1,CCRIS
1211,PLUBXMRUUVWRLT-VYMTUXDUSA-N,Organic compounds,C([2H])(C([2H])([2H])[2H])OS(=O)(=O)C,True,C([2H])(C([2H])([2H])[2H])OS(=O)(=O)C,1,CHEBI
1212,PMBFJKOESQBPHB-BHDCFXIMSA-N,Organic compounds,OC(=O)/C=C/C(=O)O.CCOC(=O)[C@]1(CCC=C[C@@H]1N(C)C)c1ccccc1,True,OC(=O)/C=C/C(=O)O.CCOC(=O)[C@]1(CCC=C[C@@H]1N(C)C)c1ccccc1,0,CPDB
1213,PMBFJKOESQBPHB-RMLXEDMZSA-N,Organic compounds,OC(=O)/C=C/C(=O)O.CCOC(=O)[C@@]1(CCC=C[C@H]1N(C)C)c1ccccc1,True,OC(=O)/C=C/C(=O)O.CCOC(=O)[C@@]1(CCC=C[C@H]1N(C)C)c1ccccc1,0,CPDBAS
1214,PMBVHCCVEPYDSN-KXPAZRKESA-N,Organic compounds,OC[C@@H]1NC(=O)[C@@H](CC)NC(=O)[C@@H]2[C@H](Cl)[C@@H](CN2C(=O)[C@H](NC(=O)C[C@@H](NC1=O)c1ccccc1)CO)Cl,True,OC[C@@H]1NC(=O)[C@@H](CC)NC(=O)[C@@H]2[C@H](Cl)[C@@H](CN2C(=O)[C@H](NC(=O)C[C@@H](NC1=O)c1ccccc1)CO)Cl,1,CCRIS
1215,PMHURSZHKKJGBM-UHFFFAOYSA-N,Organic compounds,CCC(c1noc(c1)NC(=O)c1c(OC)cccc1OC)(CC)C,True,CCC(c1noc(c1)NC(=O)c1c(OC)cccc1OC)(CC)C,1,CCRIS
1216,PMLPQOIOSQFFPW-UHFFFAOYSA-N,Organic compounds,O=c1oc2cc3occc3cc2c2c1cncc2,True,O=c1oc2cc3occc3cc2c2c1cncc2,0,IARC
1217,PNEVDCGZQWFIKV-UHFFFAOYSA-N,Organic compounds,Nc1ccc(cc1)Nc1ccccc1.Cl,True,Nc1ccc(cc1)Nc1ccccc1.Cl,0,CPDBAS
1218,POECHIXSIXBYKI-UHFFFAOYSA-N,Organic compounds,CC(=O)Nc1cccc2c1Cc1c2cccc1,True,CC(=O)Nc1cccc2c1Cc1c2cccc1,0,CPDB
1219,POJWUDADGALRAB-UHFFFAOYSA-N,Organic compounds,NC(=O)NC1NC(=O)NC1=O,True,NC(=O)NC1NC(=O)NC1=O,0,CCRIS
1220,POVXOWVFLAAVBH-UHFFFAOYSA-N,Organic compounds,O=CNNC=O,True,O=CNNC=O,1,CCRIS
1221,PPASLZSBLFJQEF-RKJRWTFHSA-M,Organic compounds,OC[C@H]([C@H]1OC(=O)C(=C1[O-])O)O.[Na+],False,OC[C@H]([C@H]1OC(=O)C(=C1[O-])O)O,0,CCRIS
1222,PPASLZSBLFJQEF-RXSVEWSESA-M,Organic compounds,OC[C@@H]([C@H]1OC(=O)C(=C1[O-])O)O.[Na+],False,OC[C@@H]([C@H]1OC(=O)C(=C1[O-])O)O,0,CCRIS
1223,PPASLZSBLFJQEF-UHFFFAOYSA-M,Organic compounds,OCC(C1OC(=O)C(=C1[O-])O)O.[Na+],False,OCC(C1OC(=O)C(=C1[O-])O)O,0,CPDB
1224,PPBRXRYQALVLMV-UHFFFAOYSA-N,Organic compounds,C=Cc1ccccc1,True,C=Cc1ccccc1,1,CPDBAS
1225,PPQNQXQZIWHJRB-UHFFFAOYSA-N,Organic compounds,Cc1ccc2c3c1CCc3c1c(c2)c2ccccc2cc1,True,Cc1ccc2c3c1CCc3c1c(c2)c2ccccc2cc1,1,CCRIS
1226,PPSVFZXMDMUIGB-GSFIMPMYSA-N,Organic compounds,O=C1O[C@H](CN1/N=C/c1ccc(o1)[N+](=O)[O-])CN1CCOCC1.Cl,True,O=C1O[C@H](CN1/N=C/c1ccc(o1)[N+](=O)[O-])CN1CCOCC1.Cl,1,CPDBAS
1227,PQJDXVDLMFCBQD-UHFFFAOYSA-N,Organic compounds,OCC(Nc1ccc(cc1N)[N+](=O)[O-])(CO)CO,True,OCC(Nc1ccc(cc1N)[N+](=O)[O-])(CO)CO,1,CCRIS
1228,PQJJJMRNHATNKG-UHFFFAOYSA-N,Organic compounds,CCOC(=O)CBr,True,CCOC(=O)CBr,0,CPDB
1229,PQKBPHSEKWERTG-UHFFFAOYSA-N,Organic compounds,CCOC(=O)C(Oc1ccc(cc1)Oc1nc2c(o1)cc(cc2)Cl)C,True,CCOC(=O)C(Oc1ccc(cc1)Oc1nc2c(o1)cc(cc2)Cl)C,0,CCRIS
1230,PQYJRMFWJJONBO-UHFFFAOYSA-N,Organic compounds,BrCC(COP(=O)(OCC(CBr)Br)OCC(CBr)Br)Br,True,BrCC(COP(=O)(OCC(CBr)Br)OCC(CBr)Br)Br,1,CCRIS
1231,PROQIPRRNZUXQM-ZXXIGWHRSA-N,Organic compounds,Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1C[C@H]([C@@H]2O)O)C,True,Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1C[C@H]([C@@H]2O)O)C,1,CCRIS
1232,PRPINYUDVPFIRX-UHFFFAOYSA-N,Organic compounds,OC(=O)Cc1cccc2c1cccc2,True,OC(=O)Cc1cccc2c1cccc2,0,CPDBAS
1233,PRYIJAGAEJZDBO-DTLXENBRSA-N,Organic compounds,CC(CCC[C@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2C[C@@H]2[C@]3([C@]1(C)CC[C@@H](C3)O)O2)C)C,True,CC(CCC[C@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2C[C@@H]2[C@]3([C@]1(C)CC[C@@H](C3)O)O2)C)C,0,CCRIS
1234,PRYIJAGAEJZDBO-ZEQHCUNVSA-N,Organic compounds,CC(CCC[C@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2C[C@H]2[C@@]3([C@]1(C)CC[C@@H](C3)O)O2)C)C,True,CC(CCC[C@H]([C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2C[C@H]2[C@@]3([C@]1(C)CC[C@@H](C3)O)O2)C)C,0,CCRIS
1235,PSGAAPLEWMOORI-PEINSRQWSA-N,Organic compounds,O=C1CC[C@]2(C(=C1)[C@@H](C)C[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@]2(OC(=O)C)C(=O)C)C)C,True,O=C1CC[C@]2(C(=C1)[C@@H](C)C[C@@H]1[C@@H]2CC[C@]2([C@H]1CC[C@]2(OC(=O)C)C(=O)C)C)C,1,CCRIS
1236,PSNIYGKWARCUAN-UHFFFAOYSA-N,Organic compounds,NC(=O)OC1CO1,True,NC(=O)OC1CO1,1,CCRIS
1237,PSWOBQSIXLVPDV-CXUHLZMHSA-N,Organic compounds,COc1cc(/C=N/NC(=O)c2ccncc2)ccc1O,True,COc1cc(/C=N/NC(=O)c2ccncc2)ccc1O,1,CPDBAS
1238,PTCGDEVVHUXTMP-UHFFFAOYSA-N,Organic compounds,CC(C)OC1=CC=CC(=C1)NC(=O)C2=CC=CC=C2C(F)(F)F,True,CC(C)OC1=CC=CC(=C1)NC(=O)C2=CC=CC=C2C(F)(F)F,0,USEPA
1239,PTFJIKYUEPWBMS-UHFFFAOYSA-N,Organic compounds,CCN(c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-])CC(=C)C,True,CCN(c1c(cc(cc1[N+](=O)[O-])C(F)(F)F)[N+](=O)[O-])CC(=C)C,1,CCRIS
1240,PTFPKIPNOCKCFE-UHFFFAOYSA-N,Organic compounds,OCCN(CC(=O)C)N=O,True,OCCN(CC(=O)C)N=O,1,CPDBAS
1241,PUURHJFGPZZDJF-UHFFFAOYSA-N,Organic compounds,ClCC[NH+](CCCNc1c2ccc(cc2nc2c1[nH+]c(OC)cc2)Cl)CC.[Cl-].[Cl-],True,ClCC[NH+](CCCNc1c2ccc(cc2nc2c1[nH+]c(OC)cc2)Cl)CC.[Cl-].[Cl-],1,CHEBI
1242,PVBQYTCFVWZSJK-UHFFFAOYSA-N,Organic compounds,[O-]C(=O)CCN[N+](C)(C)C,True,[O-]C(=O)CCN[N+](C)(C)C,0,CCRIS
1243,PVNIIMVLHYAWGP-UHFFFAOYSA-N,Organic compounds,OC(=O)c1cccnc1,True,OC(=O)c1cccnc1,0,CPDBAS
1244,PVRJOEAYRBQPLF-UHFFFAOYSA-N,Organic compounds,O=NN(CC(=O)C)CC(O)C,True,O=NN(CC(=O)C)CC(O)C,1,CCRIS
1245,PVSGXWMWNRGTKE-UHFFFAOYSA-N,Organic compounds,Cc1cnc(c(c1)C(=O)O)C1=NC(C(=O)N1)(C)C(C)C,True,Cc1cnc(c(c1)C(=O)O)C1=NC(C(=O)N1)(C)C(C)C,0,CCRIS
1246,PVWOIHVRPOBWPI-UHFFFAOYSA-N,Organic compounds,CCCI,True,CCCI,1,CCRIS
1247,PWGPATVPEGLIAN-UHFFFAOYSA-N,Organic compounds,NNCC=C.Cl,True,NNCC=C.Cl,1,CPDBAS
1248,PWKSKIMOESPYIA-BYPYZUCNSA-N,Organic compounds,SC[C@@H](C(=O)O)NC(=O)C,True,SC[C@@H](C(=O)O)NC(=O)C,0,CPDB
1249,PWOQRKCAHTVFLB-UHFFFAOYSA-N,Organic compounds,ClCCN(P1(=O)NCCCO1)CCCl.O,True,ClCCN(P1(=O)NCCCO1)CCCl.O,1,IARC
1250,PXAJQJMDEXJWFB-UHFFFAOYSA-N,Organic compounds,ON=C(C)C,True,ON=C(C)C,1,CCRIS
1251,PXBRQCKWGAHEHS-UHFFFAOYSA-N,Organic compounds,FC(Cl)(Cl)F,True,FC(Cl)(Cl)F,0,CCRIS
1252,PXDNXJSDGQBLKS-UHFFFAOYSA-N,Organic compounds,O=CNc1ccc(c(c1)S(=O)(=O)NC(=O)Nc1nc(OC)cc(n1)OC)C(=O)N(C)C,True,O=CNc1ccc(c(c1)S(=O)(=O)NC(=O)Nc1nc(OC)cc(n1)OC)C(=O)N(C)C,0,CCRIS
1253,PXZAWHSJYIECNQ-UHFFFAOYSA-N,Organic compounds,C1CN1P1(=NP(=NP(=N1)(N1CC1)N1CC1)(N1CC1)N1CC1)N1CC1,True,C1CN1P1(=NP(=NP(=N1)(N1CC1)N1CC1)(N1CC1)N1CC1)N1CC1,0,IARC
1254,PYGNVSDRIIPHQP-UHFFFAOYSA-N,Organic compounds,CC(=O)Nc1ccc2c(c1)C(=O)c1c2cccc1,True,CC(=O)Nc1ccc2c(c1)C(=O)c1c2cccc1,1,CPDBAS
1255,PYHRZPFZZDCOPH-UHFFFAOYSA-N,Organic compounds,OS(=O)(=O)O.CC(Cc1ccccc1)N.CC(Cc1ccccc1)N,True,OS(=O)(=O)O.CC(Cc1ccccc1)N.CC(Cc1ccccc1)N,0,CCRIS
1256,PYMYPHUHKUWMLA-VPENINKCSA-N,Organic compounds,OC[C@H]([C@@H]([C@H](C=O)O)O)O,True,OC[C@H]([C@@H]([C@H](C=O)O)O)O,0,CCRIS
1257,PYTMYKVIJXPNBD-OQKDUQJOSA-N,Organic compounds,OC(=O)CC(C(=O)O)(CC(=O)O)O.CCN(CCOc1ccc(cc1)/C(=C(/c1ccccc1)\Cl)/c1ccccc1)CC,True,OC(=O)CC(C(=O)O)(CC(=O)O)O.CCN(CCOc1ccc(cc1)/C(=C(/c1ccccc1)\Cl)/c1ccccc1)CC,0,IARC
1258,PYWVYCXTNDRMGF-UHFFFAOYSA-N,Organic compounds,CCN(c1ccc2c(c1)oc1c(c2c2ccccc2C(=O)O)ccc(=[N+](CC)CC)c1)CC.[Cl-],True,CCN(c1ccc2c(c1)oc1c(c2c2ccccc2C(=O)O)ccc(=[N+](CC)CC)c1)CC.[Cl-],0,CCRIS
1259,PZBPKYOVPCNPJY-UHFFFAOYSA-N,Organic compounds,C=CCOC(c1ccc(cc1Cl)Cl)Cn1cncc1,True,C=CCOC(c1ccc(cc1Cl)Cl)Cn1cncc1,1,CCRIS
1260,PZTQVMXMKVTIRC-UHFFFAOYSA-L,Organic compounds,Cc1ccc(c(c1)S(=O)(=O)[O-])N=Nc1c([O-])c(cc2c1cccc2)C(=O)O.[Ca+2],False,Cc1ccc(c(c1)S(=O)(=O)[O-])N=Nc1c([O-])c(cc2c1cccc2)C(=O)O,0,CCRIS
1261,QAIPRVGONGVQAS-DUXPYHPUSA-N,Organic compounds,OC(=O)/C=C/c1ccc(c(c1)O)O,True,OC(=O)/C=C/c1ccc(c(c1)O)O,1,CPDBAS
1262,QAJOWHGESRCVLY-UHFFFAOYSA-N,Organic compounds,[O-][N+](=O)c1ccc2c3c1cccc3C(=O)c1c2cccc1,True,[O-][N+](=O)c1ccc2c3c1cccc3C(=O)c1c2cccc1,1,CCRIS
1263,QAYICIQNSGETAS-UHFFFAOYSA-N,Organic compounds,CN1CN(C)CSC1=S,True,CN1CN(C)CSC1=S,0,CCRIS
1264,QBPFLULOKWLNNW-UHFFFAOYSA-N,Organic compounds,Oc1cccc2c1C(=O)c1c(C2=O)cccc1O,True,Oc1cccc2c1C(=O)c1c(C2=O)cccc1O,1,CCRIS
1265,QBYJBZPUGVGKQQ-SJJAEHHWSA-N,Organic compounds,ClC1=C(Cl)[C@@]2(C([C@@]1(Cl)[C@H]1[C@@H]2[C@H]2C[C@@H]1C=C2)(Cl)Cl)Cl,True,ClC1=C(Cl)[C@@]2(C([C@@]1(Cl)[C@H]1[C@@H]2[C@H]2C[C@@H]1C=C2)(Cl)Cl)Cl,1,CCRIS
1266,QCHFTSOMWOSFHM-WPRPVWTQSA-N,Organic compounds,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,True,CC[C@@H]1C(=O)OC[C@@H]1Cc1cncn1C,0,CPDBAS
1267,QCQUOMIBMARNCT-UHFFFAOYSA-N,Organic compounds,CCOC(=O)C(=C(c1ccccc1)N[O-])C(=O)OCC.[Na+],False,CCOC(=O)C(=C(c1ccccc1)N[O-])C(=O)OCC,1,CCRIS
1268,QCXJFISCRQIYID-UHFFFAOYSA-N,Organic compounds,CCC(C1NC(=O)C(NC(=O)c2c3nc4c(ccc(c4oc3c(c(=O)c2N)C)C)C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CCCC3C(=O)N(CC(=O)N(C(C(=O)OC2C)C(C)C)C)C)C(C)OC(=O)C(C(C)C)N(C(=O)CN(C(=O)C2N(C1=O)CCC2)C)C)C,True,CCC(C1NC(=O)C(NC(=O)c2c3nc4c(ccc(c4oc3c(c(=O)c2N)C)C)C(=O)NC2C(=O)NC(C(C)C)C(=O)N3CCCC3C(=O)N(CC(=O)N(C(C(=O)OC2C)C(C)C)C)C)C(C)OC(=O)C(C(C)C)N(C(=O)CN(C(=O)C2N(C1=O)CCC2)C)C)C,0,CPDB
1269,QEHKXCNHQCUFRW-UHFFFAOYSA-N,Organic compounds,c1ccc2c(c1)ccc1c2Cc2c1c1ccccc1cc2,True,c1ccc2c(c1)ccc1c2Cc2c1c1ccccc1cc2,0,IARC
1270,QELUYTUMUWHWMC-UHFFFAOYSA-N,Organic compounds,O=C1CC(=NN1c1ccccc1)C,True,O=C1CC(=NN1c1ccccc1)C,0,CCRIS
1271,QEQYAQFYVFRGQD-YFKPBYRVSA-N,Organic compounds,O=NN(C(=O)NCCC[C@@H](C(=O)O)N)C,True,O=NN(C(=O)NCCC[C@@H](C(=O)O)N)C,1,CCRIS
1272,QFDPVUTXKUGISP-UHFFFAOYSA-N,Organic compounds,OC1C2C(=O)C3=C(O)c4c(C(=O)C53C1C1C32C(=C(O)c2c(C3=O)cc(cc2O)C)C(=O)C5C1O)cc(cc4O)C,True,OC1C2C(=O)C3=C(O)c4c(C(=O)C53C1C1C32C(=C(O)c2c(C3=O)cc(cc2O)C)C(=O)C5C1O)cc(cc4O)C,0,IARC
1273,QFOHBWFCKVYLES-UHFFFAOYSA-N,Organic compounds,CCCCOC(=O)c1ccc(cc1)O,True,CCCCOC(=O)c1ccc(cc1)O,0,CCRIS
1274,QFPRRXUPCPFWKD-SSDOTTSWSA-N,Organic compounds,OCc1ccn2c1[C@H](O)CC2,True,OCc1ccn2c1[C@H](O)CC2,1,CCRIS
1275,QGBSISYHAICWAH-UHFFFAOYSA-N,Organic compounds,N#CN=C(N)N,True,N#CN=C(N)N,0,CCRIS
1276,QGLZXHRNAYXIBU-UHFFFAOYSA-N,Organic compounds,CNC(=O)ON=CC(SC)(C)C,True,CNC(=O)ON=CC(SC)(C)C,0,CCRIS
1277,QGLZXHRNAYXIBU-WEVVVXLNSA-N,Organic compounds,CNC(=O)O/N=C/C(SC)(C)C,True,CNC(=O)O/N=C/C(SC)(C)C,0,IARC
1278,QGMGHALXLXKCBD-UHFFFAOYSA-N,Organic compounds,Nc1ccc(cc1)C(=O)Nc1ccccc1N,True,Nc1ccc(cc1)C(=O)Nc1ccccc1N,1,CCRIS
1279,QGNJRVVDBSJHIZ-QHLGVNSISA-N,Organic compounds,CC(=O)OC/C=C(/C=C/C=C(/C=C/C1=C(C)CCCC1(C)C)\C)\C,True,CC(=O)OC/C=C(/C=C/C=C(/C=C/C1=C(C)CCCC1(C)C)\C)\C,1,CCRIS
1280,QGSDAATWYASQKL-UHFFFAOYSA-N,Organic compounds,O=NN1CCCCC1C(c1ccccc1)C(=O)OC,True,O=NN1CCCCC1C(c1ccccc1)C(=O)OC,0,CPDBAS
1281,QGTHALAWFUFVCU-UHFFFAOYSA-L,Organic compounds,CN(C(=S)S[Pb]SC(=S)N(C)C)C,True,CN(C(=S)S[Pb]SC(=S)N(C)C)C,0,CPDBAS
1282,QGVLYPPODPLXMB-UBTYZVCOSA-N,Organic compounds,OCC1=C[C@H]2[C@H]3[C@@](C3(C)C)(O)[C@@H]([C@H]([C@@]2([C@H]2[C@@](C1)(O)C(=O)C(=C2)C)O)C)O,True,OCC1=C[C@H]2[C@H]3[C@@](C3(C)C)(O)[C@@H]([C@H]([C@@]2([C@H]2[C@@](C1)(O)C(=O)C(=C2)C)O)C)O,1,CPDB
1283,QHEYFBGFAQOPBZ-UHFFFAOYSA-N,Organic compounds,ClCOCCCCCCOCCl,True,ClCOCCCCCCOCCl,0,CPDB
1284,QHOZSLCIKHUPSU-LPLKQDONSA-N,Organic compounds,CO[C@H]([C@@](C(O)(C)C)(C(=O)OCC1=CCN2[C@H]1[C@H](CC2)OC(=O)/C(=C\C)/C)O)C,True,CO[C@H]([C@@](C(O)(C)C)(C(=O)OCC1=CCN2[C@H]1[C@H](CC2)OC(=O)/C(=C\C)/C)O)C,1,CCRIS
1285,QHOZSLCIKHUPSU-PNFBIMPKSA-N,Organic compounds,CO[C@H]([C@](C(O)(C)C)(C(=O)OCC1=CCN2[C@H]1[C@H](CC2)OC(=O)/C(=C\C)/C)O)C,True,CO[C@H]([C@](C(O)(C)C)(C(=O)OCC1=CCN2[C@H]1[C@H](CC2)OC(=O)/C(=C\C)/C)O)C,1,CPDBAS
1286,QHPQWRBYOIRBIT-UHFFFAOYSA-N,Organic compounds,CC(c1ccc(cc1)O)(C)C,True,CC(c1ccc(cc1)O)(C)C,0,CPDB
1287,QHYYXPLERUSFAV-UHFFFAOYSA-N,Organic compounds,Nc1ccccc1c1ccccc1.Cl,True,Nc1ccccc1c1ccccc1.Cl,1,CCRIS
1288,QIGBRXMKCJKVMJ-UDDMDDBKSA-N,Organic compounds,O([2H])c1c([2H])c([2H])c(c(c1[2H])[2H])O[2H],True,O([2H])c1c([2H])c([2H])c(c(c1[2H])[2H])O[2H],1,CHEBI
1289,QIMMUPPBPVKWKM-UHFFFAOYSA-N,Organic compounds,Cc1ccc2c(c1)cccc2,True,Cc1ccc2c(c1)cccc2,0,CPDBAS
1290,QIVBCDIJIAJPQS-UHFFFAOYSA-N,Organic compounds,OC(=O)C(Cc1c[nH]c2c1cccc2)N,True,OC(=O)C(Cc1c[nH]c2c1cccc2)N,0,CPDB
1291,QIVBCDIJIAJPQS-VIFPVBQESA-N,Organic compounds,OC(=O)[C@H](Cc1c[nH]c2c1cccc2)N,True,OC(=O)[C@H](Cc1c[nH]c2c1cccc2)N,0,CCRIS
1292,QKACYYADMAYIDQ-UHFFFAOYSA-N,Organic compounds,CCCCCN(C(=O)OCC)N=O,True,CCCCCN(C(=O)OCC)N=O,1,CCRIS
1293,QKFJKGMPGYROCL-UHFFFAOYSA-N,Organic compounds,S=C=Nc1ccccc1,True,S=C=Nc1ccccc1,0,CPDBAS
1294,QKSKPIVNLNLAAV-UHFFFAOYSA-N,Organic compounds,ClCCSCCCl,True,ClCCSCCCl,1,CCRIS
1295,QKUNKVYPGIOQNP-UHFFFAOYSA-N,Organic compounds,CCCC(CCCC(CCC(CCC(CCC(CCCC(CCC)Cl)Cl)Cl)Cl)Cl)Cl,True,CCCC(CCCC(CCC(CCC(CCC(CCCC(CCC)Cl)Cl)Cl)Cl)Cl)Cl,1,CPDB
1296,QLHULAHOXSSASE-UHFFFAOYSA-N,Organic compounds,OCCC1CCCCN1C(=O)OC(CC)C,True,OCCC1CCCCN1C(=O)OC(CC)C,0,CCRIS
1297,QLKWZSDBTUTCIJ-PPRDQHCASA-N,Organic compounds,CN(/C=N/c1nnc(o1)/C=C/c1ccc(o1)[N+](=O)[O-])C,True,CN(/C=N/c1nnc(o1)/C=C/c1ccc(o1)[N+](=O)[O-])C,1,CCRIS
1298,QOZFCKXEVSGWGS-ZHIYBZGJSA-N,Organic compounds,O[C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCc2c1ccc(c2O)O,True,O[C@H]1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCc2c1ccc(c2O)O,1,CCRIS
1299,QPDGFLZXRKDMRL-UHFFFAOYSA-N,Organic compounds,OCCN(c1nc(nc2c1cccc2)c1ccc(s1)[N+](=O)[O-])CCO,True,OCCN(c1nc(nc2c1cccc2)c1ccc(s1)[N+](=O)[O-])CCO,1,CPDBAS
1300,QPFMBZIOSGYJDE-UHFFFAOYSA-N,Organic compounds,ClC(C(Cl)Cl)Cl,True,ClC(C(Cl)Cl)Cl,1,CPDBAS
1301,QPFYXYFORQJZEC-UHFFFAOYSA-N,Organic compounds,Nc1ccc(c(n1)N)N=Nc1ccccc1,True,Nc1ccc(c(n1)N)N=Nc1ccccc1,1,CHEBI
1302,QPLQHOGBXHYUEB-UHFFFAOYSA-N,Organic compounds,OCCNc1nc(nc2c1cccc2)c1ccc(s1)[N+](=O)[O-],True,OCCNc1nc(nc2c1cccc2)c1ccc(s1)[N+](=O)[O-],1,CPDB
1303,QPQKUYVSJWQSDY-UHFFFAOYSA-N,Organic compounds,Nc1ccc(cc1)N=Nc1ccccc1,True,Nc1ccc(cc1)N=Nc1ccccc1,1,CCRIS
1304,QPUKANZXOGADOB-UHFFFAOYSA-N,Organic compounds,CCCCCCCCCCCCN(N=O)C,True,CCCCCCCCCCCCN(N=O)C,1,CCRIS
1305,QPUYECUOLPXSFR-FUPOQFPWSA-N,Organic compounds,c1([3H])ccc2c(c1)cccc2C,True,c1([3H])ccc2c(c1)cccc2C,1,CHEBI
1306,QQBPIHBUCMDKFG-UHFFFAOYSA-N,Organic compounds,Nc1ccc(c(n1)N)N=Nc1ccccc1.Cl,True,Nc1ccc(c(n1)N)N=Nc1ccccc1.Cl,1,CCRIS
1307,QQOALHQRKUYNIC-UHFFFAOYSA-L,Organic compounds,CCN(C(=S)[S-])CC.CCN(C(=S)[S-])CC.[Cd+2],False,CCN(C(=S)[S-])CC.CCN(C(=S)[S-])CC,0,CPDBAS
1308,QQODLKZGRKWIFG-UHFFFAOYSA-N,Organic compounds,N#CC(c1ccc(c(c1)Oc1ccccc1)F)OC(=O)C1C(C1(C)C)C=C(Cl)Cl,True,N#CC(c1ccc(c(c1)Oc1ccccc1)F)OC(=O)C1C(C1(C)C)C=C(Cl)Cl,0,CCRIS
1309,QQONPFPTGQHPMA-UHFFFAOYSA-N,Organic compounds,CC=C,True,CC=C,0,CCRIS
1310,QQQYTWIFVNKMRW-UHFFFAOYSA-N,Organic compounds,C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC=C(C=C2)Cl)F,True,C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC=C(C=C2)Cl)F,0,USEPA
1311,QRMNFHXPNKCTAG-VQHVLOKHSA-N,Organic compounds,CN(/N=C/CCCCC)C=O,True,CN(/N=C/CCCCC)C=O,1,CCRIS
1312,QRWOVIRDHQJFDB-UHFFFAOYSA-N,Organic compounds,CC(COC(=O)C(=C)C#N)C,True,CC(COC(=O)C(=C)C#N)C,1,CCRIS
1313,QSJXEFYPDANLFS-UHFFFAOYSA-N,Organic compounds,CC(=O)C(=O)C,True,CC(=O)C(=O)C,1,NPT
1314,QSKPIOLLBIHNAC-UHFFFAOYSA-N,Organic compounds,ClCC=O,True,ClCC=O,1,CCRIS
1315,QSXDAZCGWHRQME-VRTOBVRTSA-N,Organic compounds,O/N=c/1\ccn(c2c1cccc2)O.Cl,True,O/N=c/1\ccn(c2c1cccc2)O.Cl,1,CCRIS
1316,QUCDWLYKDRVKMI-UHFFFAOYSA-M,Organic compounds,Cc1ccc(cc1C)S(=O)(=O)[O-].[Na+],False,Cc1ccc(cc1C)S(=O)(=O)[O-],0,CCRIS
1317,QUEDXNHFTDJVIY-UHFFFAOYSA-N,Organic compounds,CC(CCCC(CCCC(C)C)C)CCCC1(C)CCc2c(O1)c(C)c(c(c2)O)C,True,CC(CCCC(CCCC(C)C)C)CCCC1(C)CCc2c(O1)c(C)c(c(c2)O)C,1,CCRIS
1318,QUJRZEAMTDWGDV-UHFFFAOYSA-N,Organic compounds,O=C(c1ccccc1C(=O)O)Nc1ccc2c(c1)Cc1c2cccc1,True,O=C(c1ccccc1C(=O)O)Nc1ccc2c(c1)Cc1c2cccc1,1,CHEBI
1319,QULYNCCPRWKEMF-UHFFFAOYSA-N,Organic compounds,C1=CC(=CC=C1C(F)(F)F)Cl,True,C1=CC(=CC=C1C(F)(F)F)Cl,1,NPT
1320,QUWSDLYBOVGOCW-UHFFFAOYSA-N,Organic compounds,Clc1ccc(cc1)Sc1cc(Cl)c(cc1Cl)Cl,True,Clc1ccc(cc1)Sc1cc(Cl)c(cc1Cl)Cl,0,CPDBAS
